서울정수캠퍼스,[학사] 2021학년도 재학생 국가기술자격 검정수수료 지원 안내,교무기획처,2021-03-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616347,
서울정수캠퍼스,[학사] 2021학년도 과정별 수업시간표 안내,교무기획처,2021-02-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613403,
서울정수캠퍼스,[학사] 2021학년도 교육과정별 학사일정,교무기획처,2021-01-22,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609106,
서울정수캠퍼스,[학사] 홈페이지 리뉴얼에 따른 교직원 채용정보 이동 안내,교무기획처,2021-01-20,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608857,
서울정수캠퍼스,[학사] 3A기반 스마트 오피스 환경 구현을 위한 원노트,교무기획처,2019-12-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=557497,
서울정수캠퍼스,[행정] 2021년 5월 상품권/ 화환 구입 및 배부내역,행정처,2021-06-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=622757,
서울정수캠퍼스,[행정] 2021년 연구실안전 콘텐츠 공모전 알림,행정처,2021-06-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=622755,
서울정수캠퍼스,[학사] 2021 DDP 영디자이너 잡페어 참여자 모집,교무기획처,2021-06-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=622754,
서울정수캠퍼스,[행정] 2021년 5월 기관장 업무추진비 사용내역,행정처,2021-06-03,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=622475,
서울정수캠퍼스,[행정] 2021년도 1학기 연구실 안전 온라인교육 조기수료 이벤트 알림,행정처,2021-06-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=622367,
서울정수캠퍼스,[학사] 2021학년도 2학기 국가장학금 신청 안내,학생처,2021-05-20,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=621093,
서울정수캠퍼스,[행정] 2021년도 대학운영직원(경비원/청소원) 채용 공고,행정처,2021-05-18,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=621027,
서울정수캠퍼스,[입시] ◆2021년 재취업과정(이미지메이킹CS강사양성과정) 교육생 모집 안내,희망플러스센터,2021-05-18,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=620959,
서울정수캠퍼스,[학사] 2021년 대학생 관광홍보단 「트립메이트(TripMate)」모집 안내,교무기획처,2021-05-17,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=620825,
서울정수캠퍼스,[학사] 육군3사관 학교 생도 59기 모집 안내,학생처,2021-05-06,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=619983,
서울정수캠퍼스,[학사] 근로장학생 직무교육 자료 및 근로일지 양식 안내,학생처,2021-05-06,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=619981,
서울정수캠퍼스,[행정] 2021년 4월 상품권/ 화환 구입 및 배부내역,행정처,2021-05-04,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=619894,
서울정수캠퍼스,[행정] 2021년 4월 기관장 업무추진비 사용내역,행정처,2021-05-03,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=619708,
서울정수캠퍼스,YGOON 교육할인스토어 이용 안내,학사부,2021-04-29,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=619440,
서울정수캠퍼스,[행정] 체험형 청년인턴 제한경쟁(장애) 채용 최종합격자 발표 및 등록서류 안내,행정처,2021-04-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=618900,
서울정수캠퍼스,[취업] 2021년 SK하이닉스㈜ 청년 Hy-Five 5기 취업연계형 인턴제 모집(~5/13) 공고,학생처,2021-04-20,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=618743,
서울정수캠퍼스,[학사] 청춘디딤돌 병역진로설계(취업맞춤특기병 등) 설명회 취소 안내,학생처,2021-04-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=618367,
서울정수캠퍼스,[학사] 육군3사관생도 모집 설명회 안내,학생처,2021-04-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=618365,
서울정수캠퍼스,[학사] 2021년 재학생 국제(비대면)영어캠프 신청 안내( ~5. 3(월)),학생처,2021-04-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=618305,
서울정수캠퍼스,2021년도 하반기 임용 교수초빙 공고,인사부,2021-04-14,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=617827,
서울정수캠퍼스,[행정] 2021년 상반기 연구실안전관리위원회 회의 결과 및 연구실안전관리 규정 개정 알림,행정처,2021-04-13,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=617772,
서울정수캠퍼스,[취업] [산학협력단]기간제근로자 채용공고,산학협력단,2021-04-13,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=617733,
서울정수캠퍼스,[행정] 대학운영직원(조리원) 최종합격자 발표 및 채용후보자 등록 안내,행정처,2021-04-08,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=617411,
서울정수캠퍼스,[행정] 체험형 청년인턴 제한경쟁(장애인) 채용 공고,행정처,2021-04-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=617363,
서울정수캠퍼스,[행정] 대학운영직원(조리원) 서류전형 합격자 발표 및 면접전형 안내,행정처,2021-04-05,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=617083,
서울정수캠퍼스,[행정] 2021년 3월 기관장 업무추진비 사용내역,행정처,2021-04-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616999,
서울정수캠퍼스,[행정] 상반기 학생식당 보조원 서류전형 합격자 발표 및 면접전형 안내,행정처,2021-04-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616981,
서울정수캠퍼스,[행정] 2021년 3월 상품권/ 화환 구입 및 배부내역,행정처,2021-04-01,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616908,
서울정수캠퍼스,[입시] [신중년특화과정] 하반기 모집 안내,교무기획처,2021-03-31,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616816,
서울정수캠퍼스,[학사] 2년제학위과정 재학생 졸업기준 요건 안내,교무기획처,2021-03-31,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=619823,
서울정수캠퍼스,[학사] [50+ 기술전문가 매칭지원사업] 참여자 모집공고,교무기획처,2021-03-26,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616498,
서울정수캠퍼스,[행정] 2021년도 교내식당 조리원(대학운영직) 채용 공고,행정처,2021-03-25,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616428,
서울정수캠퍼스,[학사] 2021년 한국폴리텍대학 장애학생 지원 안내,학생처,2021-03-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616402,
서울정수캠퍼스,[행정] 상반기 학생식당 보조원(단시간근로자) 채용 공고,행정처,2021-03-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616344,
서울정수캠퍼스,[학사] 1학기 등록금 납부 연기 신청자 등록금 납부 안내,행정처,2021-03-22,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616215,
서울정수캠퍼스,[입시] 2021학년도 선행학습 영향평가 결과 안내,교무기획처,2021-03-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616151,
서울정수캠퍼스,[학사] 2021년 학생증 개인별 신청 매뉴얼 안내,학생처,2021-03-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=616133,
서울정수캠퍼스,"[행정] 청렴 퀴즈대회 ""청렴퀴즈 온 더 블럭!"" 개최 알림",행정처,2021-03-16,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=615812,
서울정수캠퍼스,[학사] 병무청 청춘디딤돌 병역진로설계 '온라인서비스' 안내,학생처,2021-03-15,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=615739,
서울정수캠퍼스,[취업] [산학협력단]기간제근로자 채용공고,산학협력단,2021-03-11,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=615497,
서울정수캠퍼스,[학사] 2021학년도 도서관 및 체력단력실 관련 안내,학생처,2021-03-09,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=615268,
서울정수캠퍼스,[학사] 2021년 신입생 학생증 카드 발급 안내,학생처,2021-03-09,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=615267,
서울정수캠퍼스,[학사] 2021학년도 1학기 수강신청 정정기간 안내,교무기획처,2021-03-08,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=615028,
서울정수캠퍼스,[학사] 2021학년도 1학기 폴리텍가족사랑 장학금 신청 안내,학생처,2021-03-08,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614994,
서울정수캠퍼스,[학사] 학생 생활동아리 등록신청 및 활동안내,학생처,2021-03-05,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614946,
서울정수캠퍼스,[학사] 2021학년도 1학기 2년제학위과정 학점인정 신청 안내,교무기획처,2021-03-05,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614834,
서울정수캠퍼스,[행정] 2021년도 체험형 청년인턴 채용 공고,행정처,2021-03-05,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614833,
서울정수캠퍼스,(개인정보보호위원회)개인안심번호 사용 안내,정보전산부,2021-03-04,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614751,
서울정수캠퍼스,[학사] 2021년 2 상품권/ 화환 구입 및 배부내역,행정처,2021-03-04,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614690,
서울정수캠퍼스,[행정] 2021년 2월 기관장 업무추진비 사용내역,행정처,2021-03-03,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614522,
서울정수캠퍼스,[학사] “참인폴리텍” 과목 1학년(주간)대상 인성교육 프로그램 일정 안내,학생처,2021-03-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614406,
서울정수캠퍼스,[입시] ◆중장년재취업과정(전기설비시공관리) 합격자 발표,희망플러스센터,2021-03-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614118,
서울정수캠퍼스,[학사] 2021년 1학기 등록금 납부 연기신청 기간 변경 알림,행정처,2021-03-01,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=614053,
서울정수캠퍼스,[입시] [2년제학위과정]2021학년도 자율3차 합격자 발표 안내(2.26. 15:00부터 조회 가능),교무기획처,2021-02-26,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613794,
서울정수캠퍼스,[학사] 2021년 1학기 추가 생활관 합격자 발표 및 공지사항,학생처,2021-02-26,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613738,
서울정수캠퍼스,[입시] [2년제학위과정]2021학년도 자율2차 합격자 발표 안내(2.26. 10:00부터 조회 가능),교무기획처,2021-02-26,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613698,
서울정수캠퍼스,[학사] 2021학년도 입학식 인터넷라이브 중계 URL 및 대학생활 안내 책자 게시,학생처,2021-02-25,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613597,
서울정수캠퍼스,[입시] [하이테크과정] 2021학년도 자율2차 모집 안내,교무기획처,2021-02-25,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613560,
서울정수캠퍼스,[학사] 2021학년도 기숙사 입사 예정자 입사시(3/1/월) 코로나-19 검사결과(PCR) 의무제출 알림,학생처,2021-02-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613342,
서울정수캠퍼스,[입시] [학위전공심화과정]자율모집 합격자 발표 및 등록 안내,교무기획처,2021-02-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613339,
서울정수캠퍼스,[행정] 2021년 1학기 등록금 납부 안내(등록금 납부연기신청/ 납입계좌 및 카드납부 안내),교무기획처,2021-02-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612318,
서울정수캠퍼스,[학사] 2021학년도 1학기 1학년 생활관생 추가 모집안내,학생처,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613151,
서울정수캠퍼스,[입시] [P-TECH과정] 2021학년도 신입생모집 합격자 발표 안내,교무기획처,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613090,
서울정수캠퍼스,[입시] [2년제학위과정] 자율2차 면접 안내,교무기획처,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613076,
서울정수캠퍼스,[입시] [학위전공심화과정](야간3-4학년 공학사과정) 자율2차모집 안내,교무기획처,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=613044,
서울정수캠퍼스,[입시] ◆중장년재취업과정(전기설비시공관리) 면접 안내,희망플러스센터,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612990,
서울정수캠퍼스,[입시] ◆여성재취업과정(이미지메이킹CS강사양성과정/ 병원원무행정) 합격자 발표,희망플러스센터,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612949,
서울정수캠퍼스,[입시] [2년제학위과정] 자율5차 모집 안내,교무기획처,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612944,
서울정수캠퍼스,[행정] 2021년도 대학운영직원(조리원) 채용 공고,행정처,2021-02-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612939,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 정시모집 자율2차 대면/비대면 면접 신청 안내,교무기획처,2021-02-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612431,
서울정수캠퍼스,[학사] 2020학년도 학위수여식 및 졸업(수료)식 행사 인터넷라이브 중계 접속주소 안내,학생처,2021-02-18,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612384,
서울정수캠퍼스,[학사] 2021학년도 입학식 및 오리엔테이션 안내<OT 등 일부내용 수정>,학생처,2021-02-18,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612276,
서울정수캠퍼스,[학사] 2021학년도 1학기 학위과정 수강신청 안내(일부 수정),교무기획처,2021-02-18,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612253,
서울정수캠퍼스,[학사] (중요)2021학년도 수업운영 기본방침 안내,교무기획처,2021-02-18,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612247,
서울정수캠퍼스,[입시] [P-TECH과정] 대면/비대면 면접 안내,교무기획처,2021-02-17,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612070,
서울정수캠퍼스,[입시] [하이테크 및 신중년특화과정] 자율1차모집 대면/비대면 면접 안내,교무기획처,2021-02-17,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=612053,
서울정수캠퍼스,[학사] 2021년 1학기 생활관 입사 합격자 발표,학생처,2021-02-16,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611996,
서울정수캠퍼스,[입시] [학위전공심화과정 자율모집]2021학년도 면접 안내(대면/비대면 면접신청),교무기획처,2021-02-16,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611983,
서울정수캠퍼스,[입시] [신중년특화과정] 2021학년도 국비무료교육 자율(추가)2차 모집 안내(자동차복원직종),교무기획처,2021-02-15,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611673,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 2년제학위과정 자율2차 모집 안내,교무기획처,2021-02-15,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611660,
서울정수캠퍼스,[학사] 2021학년도 1학기 학위과정 강사 면접심사 결과 안내,교무기획처,2021-02-10,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611417,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 자율1차 합격자 발표 안내(2.9. 16:00부터 조회가능),교무기획처,2021-02-09,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611307,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 2년제학위과정 정시모집 충원1차 합격자 발표(2월9일 14시부터 조회가능),교무기획처,2021-02-09,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611283,
서울정수캠퍼스,[학사] 학위수여식 및 입학식 행사 도우미 봉사활동 모집 안내,학생처,2021-02-08,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611203,
서울정수캠퍼스,[학사] 2021학년도 등록금 심의위원회 회의록,교무기획처,2021-02-08,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=611093,
서울정수캠퍼스,[학사] 2020학년도 학위수여식 및 졸업(수료)식 행사 안내,학생처,2021-02-05,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610949,
서울정수캠퍼스,[입시] ◆이미지메이킹CS강사양성과정 추가모집 (~2.14까지),희망플러스센터,2021-02-04,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610817,
서울정수캠퍼스,[학사] 2021학년도 1학기 2차 국가장학금I유형 신청 안내,학생처,2021-02-03,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610665,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 2년제학위과정 자율1차 면접 안내,교무기획처,2021-02-03,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610631,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 정시모집 자율1차 대면/비대면 면접 신청 안내,교무기획처,2021-02-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610476,
서울정수캠퍼스,[행정] 1월 상품권/ 화환 구입 및 배부내역,행정처,2021-02-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610471,
서울정수캠퍼스,[행정] 1월 기관장 업무추진비 사용내역,행정처,2021-02-02,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610465,
서울정수캠퍼스,[입시] [2년제학위과정]수시(1차/2차) 합격(등록)자 잔여등록금 납부 안내,교무기획처,2021-02-01,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610118,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 정시모집 합격자 발표 안내,교무기획처,2021-02-01,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610116,
서울정수캠퍼스,[입시] [학위전공심화과정]2021학년도 정시모집 합격자 발표 및 등록 안내,교무기획처,2021-01-29,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610042,
서울정수캠퍼스,[취업] [산학협력단]기간제근로자 채용공고,산학협력단,2021-01-29,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=610011,
서울정수캠퍼스,[입시] [하이테크/신중년특화과정] 2021학년도 합격자 발표 및 등록 안내,교무기획처,2021-01-29,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609998,
서울정수캠퍼스,[입시] ◆병원원무행정(여성재취업과정) 원서접수 마감 안내,희망플러스센터,2021-01-29,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609993,
서울정수캠퍼스,[입시] [학위전공심화과정(야간 3/4학년 공학사과정)] 자율모집 안내,교무기획처,2021-01-28,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609926,
서울정수캠퍼스,[입시] 2021학년도 2년제학위과정 정시모집 면접 안내,교무기획처,2021-01-25,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609490,
서울정수캠퍼스,[입시] [2년제학위과정] 2021학년도 자율1차 모집 안내,교무기획처,2021-01-25,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609360,
서울정수캠퍼스,[입시] [하이테크과정] 2021학년도 국비무료교육과정 자율(추가)1차모집 안내,교무기획처,2021-01-22,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=609246,
서울정수캠퍼스,[행정] 2021학년도 1학기 학위과정 강사 채용 공고,교무기획처,2021-01-21,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608994,
서울정수캠퍼스,[입시] [신중년특화과정] 2021학년도 상반기 대면/비대면 면접 안내,교무기획처,2021-01-21,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608967,
서울정수캠퍼스,[입시] [하이테크과정] 2021학년도 정시2차모집 대면/비대면 면접 안내,교무기획처,2021-01-21,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608962,
서울정수캠퍼스,[입시] 2021학년도 2년제학위과정 정시모집 대면/비대면 면접 신청 안내,교무기획처,2021-01-21,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608954,
서울정수캠퍼스,[입시] 전기설비시공관리(중장년재취업과정) 원서 접수마감 공지,희망플러스센터,2021-01-20,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608885,
서울정수캠퍼스,[입시] [학위전공심화과정] 2021학년도 면접 안내,교무기획처,2021-01-20,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608841,
서울정수캠퍼스,[행정] 2021년도 대학운영직원(조리원) 채용 공고,행정처,2021-01-20,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608817,
서울정수캠퍼스,[학사] 2021년 1학기 하이테크과정 생활관 모집안내,학생처,2021-01-19,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608714,
서울정수캠퍼스,[학사] 2021년 1학기 수시입학생 생활관 합격자 발표,학생처,2021-01-14,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=608312,
서울정수캠퍼스,[학사] 2021년 2학년 1학기 재학생 생활관 입사 합격자 발표,학생처,2021-01-11,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=607670,
서울정수캠퍼스,[행정] 2020년 12월 상품권/ 화환 구입 및 배부내역,행정처,2021-01-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=607396,
서울정수캠퍼스,[행정] 2020년 12월 기관장 업무추진비 사용내역,행정처,2021-01-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=607394,
서울정수캠퍼스,[입시] 2021학년도 2년제학위과정 정시 모집 안내,교무기획처,2021-01-07,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=607334,
서울정수캠퍼스,[취업] 서울정수캠퍼스 졸업생의 성공 노하우를 담다 (졸업생 성공 동문 우수 사례),학생처,2021-01-04,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=606944,
서울정수캠퍼스,[학사] 봉사활동 을 통한 포트폴리오 작성사례,학생처,2021-01-04,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=606816,
서울정수캠퍼스,[학사] 2021학년도 1학기 복학 신청안내,교무기획처,2020-12-31,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=606554,
서울정수캠퍼스,[입시] 2021학년도 2년제학위과정 수시모집2차 추가(충원)합격자 발표(12월31일 13시부터 조회가능),교무기획처,2020-12-31,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=606534,
서울정수캠퍼스,[입시] ◆2021년 재취업과정(병원원무행정/이미지메이킹CS강사양성과정/전기설비시공관리) 교육생 모집 안내,희망플러스센터,2020-12-30,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=606453,
서울정수캠퍼스,[행정] 2020년도 하반기 연구실안전관리위원회 회의 결과 알림,행정처,2020-12-28,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=606048,
서울정수캠퍼스,[학사] 방역강화 조치에 따른 열람실 등 학생복지시설 사용 잠정 중지 안내,학생처,2020-12-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=605824,
서울정수캠퍼스,[입시] [기능장과정] 2021학년도 합격자 등록 안내,교무기획처,2020-12-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=605823,
서울정수캠퍼스,[입시] 2021학년도 2년제학위과정 수시2차 합격자 발표 안내,교무기획처,2020-12-24,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=605736,
서울정수캠퍼스,[학사] 2020 한국폴리텍대학 학생 인성교육 사후 체크리스트 협조,학생처,2020-12-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=605704,
서울정수캠퍼스,[행정] [산학협력단]2021년 기간제근로자 채용 공고,산학협력단,2020-12-23,https://www.kopo.ac.kr/jungsu/board.do?menu=254&mode=view&post=605604,
